PropertyName,Bedrooms,AuthornuniqueRent,AuthornuniqueSale,PricecountRent,PricecountSale,PricemeanRent,PricemeanSale,PricemedianRent,PricemedianSale,PricestdRent,PricestdSale,SqftmeanRent,SqftmeanSale,SqftstdRent,SqftstdSale,BreakEven
The Reach @ Titiwangsa,5,3,13,4,27,4725.0,1380851.851851852,4450.0,1350000.0,921.5023964519391,122181.67548107127,2606.0,2713.740740740741,94.6079630193287,348.0185221189985,0.8159149248258158
The Richmond Mont Kiara,3,1,2,3,5,3433.3333333333335,691400.0,3400.0,700000.0,251.66114784235836,19230.1846064982,2161.6666666666665,1926.2,244.51244003799337,0.4472135954999452,1.2022630834512023
The Robertson,1,22,5,64,7,2185.75,861750.0,2200.0,800000.0,288.80564124112686,189449.19943527516,601.90625,607.2857142857143,55.363938394980316,72.0872487238307,0.6806930693069307
The Robertson,2,20,6,47,9,2385.1063829787236,1007222.2222222222,2300.0,935000.0,312.75683247967515,202170.5825397069,693.9148936170212,718.7777777777778,59.063278441977154,80.10583277417722,0.6088844178535501
The Robertson,Studio,2,1,2,2,1900.0,901125.0,1900.0,901125.0,0.0,41047.548647879084,663.5,667.5,36.062445840513924,30.405591591021544,0.5218998803750537
"The Ruma Residences, KLCC",2,16,15,18,20,4833.333333333333,1804789.9,4700.0,1689999.5,875.1470464677216,327067.5518155555,922.1666666666666,915.0,20.858768786630673,0.0,0.6883826513757332
"The Ruma Residences, KLCC",3,10,12,11,21,8600.0,2960548.1428571427,8000.0,2999999.0,2657.442379431772,813598.8969848279,1365.0,1452.5714285714287,354.4827217227943,344.92645178770664,0.6600662266227356
"The Ruma Residences, KLCC",4,2,2,3,3,9833.333333333334,3562962.3333333335,11000.0,3699999.0,2466.441431158124,317461.1080814993,1702.0,1830.0,300.01999933337777,0.0,0.7358845981384651
The Saffron,2,3,1,10,2,1910.0,700000.0,1900.0,700000.0,84.32740427115678,0.0,1064.0,1064.0,0.0,0.0,0.6718528995756718
The Saffron,3,32,16,94,60,2036.0425531914893,664166.6666666666,2000.0,630000.0,227.45671524389022,175635.23127002976,1084.5106382978724,1129.8,36.46289753108479,271.1431418823469,0.7857928650007858
The Saffron,4,3,7,6,14,3066.6666666666665,1082857.142857143,3100.0,1050000.0,51.63977794943218,81658.63008973311,1757.0,1774.7142857142858,0.0,45.028928430558885,0.7307873644507308
The Scott SOHO,1,19,21,73,38,1490.8219178082193,392947.36842105264,1480.0,386000.0,235.4590871789828,51599.260087100796,832.1095890410959,818.6578947368421,143.78674039120844,87.84269611249957,0.9490586364335916
The Scott SOHO,2,7,11,14,12,1917.857142857143,546350.0,1800.0,583000.0,241.47554650614126,101091.93385680724,1256.0714285714287,1385.3333333333333,262.9373907008501,375.12236387449343,0.7642273661328396
The Scott SOHO,Studio,2,1,3,1,1433.3333333333333,438000.0,1300.0,438000.0,230.94010767585036,,775.0,872.0,0.0,,0.7346625073466251
The Sentral Residences @ KL Sentral,1,7,4,12,10,3458.3333333333335,1190000.0,3500.0,1125000.0,543.4876152027641,135071.99726236542,1104.5833333333333,1130.2,27.390968429669453,24.78709341572745,0.77007700770077
The Sentral Residences @ KL Sentral,2,49,38,191,73,4326.2303664921465,1532931.493150685,4300.0,1550000.0,969.8179044050498,268155.5550680697,1344.5130890052355,1334.3561643835617,195.19463589045634,191.2840652205665,0.6866815713829448
The Sentral Residences @ KL Sentral,3,18,20,41,52,6640.243902439024,1918132.4615384615,7000.0,1900000.0,1148.325928917566,197954.5697608281,1757.5365853658536,1746.25,159.73542148831226,125.96340504989814,0.9119332985930172
The Sentral Residences @ KL Sentral,4,9,12,9,12,8122.222222222223,3321499.9166666665,8000.0,2644000.0,1666.4166479138535,1502407.045770853,1937.2222222222222,2439.6666666666665,418.40075817862044,790.0456066620842,0.7489402495468912
The Signature,1,9,6,20,7,1855.0,515714.0,1700.0,500000.0,269.9415141333982,29781.206126235615,474.45,466.14285714285717,46.59283319635282,17.648688066714495,0.8415841584158416
The Signature,2,7,3,9,3,2838.8888888888887,648266.6666666666,3000.0,648000.0,365.5285366576884,1616.580753730939,670.2222222222222,604.3333333333334,51.719865085327164,20.207259421636895,1.1459479281261458
The Tamarind @ Sentul East,3,23,32,84,100,1860.5238095238096,550399.8,1800.0,520000.0,218.12224251389074,63390.50180548749,1211.1904761904761,1173.54,144.75575408922157,124.18855166091741,0.8568164508758569
The Tamarind @ Sentul East,4,13,17,40,34,1812.15,645764.7058823529,1800.0,645000.0,159.86605771787958,40308.70183781993,1346.75,1345.2941176470588,7.725249975210331,1.1941628680530663,0.690766751093714
The Treez Jalil Residence @ Bukit Jalil,3,6,8,8,17,3475.0,1473635.1764705882,3550.0,1199000.0,486.2392121462145,632042.1966414936,1603.875,2136.0,125.62920213298908,995.0017587924154,0.732871452282843
The Treez Jalil Residence @ Bukit Jalil,4,7,11,9,20,3683.3333333333335,1837650.0,3600.0,2050000.0,1181.6302298096473,760427.8072243282,1914.2222222222222,2291.3,918.6159123618775,753.6239534130366,0.43467761410287376
The Treez Jalil Residence @ Bukit Jalil,5,1,4,1,7,15000.0,3084000.0,15000.0,2800000.0,,399481.3303939664,4800.0,4425.428571428572,,176.27899964058594,1.326025459688826
The Troika,1,10,5,11,8,4436.363636363636,1972500.0,4500.0,2000000.0,776.2380141074351,433317.7652881148,1303.909090909091,1367.5,253.0657837580792,321.51960615622977,0.5569306930693069
The Troika,2,13,4,16,4,6568.75,2385000.0,6500.0,2500000.0,685.7781468278693,330000.0,1929.125,1641.5,391.5944968969814,11.704699910719626,0.6435643564356436
The Troika,3,43,28,70,41,8247.142857142857,2768275.1219512196,8000.0,2750000.0,1457.2876759927717,495384.1041309358,2456.442857142857,2539.756097560976,206.9096025898565,337.2467776338126,0.72007200720072
The Troika,4,25,24,43,33,9416.0,5025039.393939394,8000.0,3990000.0,4777.30531735602,3030034.336845396,2831.9767441860463,4480.727272727273,1138.932509568083,2949.814636895928,0.4962902305268121
The Troika,5,6,6,7,7,16928.571428571428,5188188.571428572,18500.0,5975160.0,7167.220355134033,1373167.7781857608,5338.857142857143,5004.0,1915.4257515037773,1458.6390917564222,0.7663741089430375
"The Veo, Kuala Lumpur",1,19,20,76,72,1692.6315789473683,528083.3333333334,1780.0,530000.0,246.76773652459852,31475.789936277633,760.1842105263158,755.8611111111111,18.75292725687793,10.143068896313759,0.8313095460489446
"The Veo, Kuala Lumpur",3,13,33,32,146,3728.125,1188258.7397260275,3700.0,1070000.0,812.7946115994872,335001.2703108813,1529.4375,1760.9178082191781,393.03713503450155,514.9424541916856,0.8559267141667437
"The Veo, Kuala Lumpur",4,1,18,2,42,6500.0,2106751.238095238,6500.0,2000000.0,0.0,494499.1706104568,3024.0,3020.3809523809523,0.0,501.8494066404905,0.8044554455445545
The Vistana Residences,3,9,9,15,14,1749.3333333333333,472142.85714285716,1800.0,477500.0,153.55160447906505,46521.884251239375,1138.6,1100.0714285714287,167.4343368095599,112.22810856308836,0.9330776009538126
The Vistana Residences,4,3,6,3,6,1900.0,550833.3333333334,1900.0,550000.0,100.0,47792.956245315756,1379.6666666666667,1351.5,0.5773502691896093,66.87525700885193,0.8550855085508551
The Vyne,2,10,16,12,22,1591.5833333333333,524453.9545454546,1600.0,502000.0,162.24306027088065,113734.68050162781,863.5833333333334,860.8181818181819,30.36582508896034,13.858593220836168,0.7889235138653308
The Vyne,3,18,28,22,57,2070.2727272727275,568180.350877193,1950.0,589000.0,347.29309452750937,93519.39826399866,1190.0,1126.298245614035,78.48566748139427,96.9482492496974,0.8194792314545547
The Westside II,2,10,11,14,15,3334.0,1042666.6666666666,3300.0,1000000.0,345.22055380471033,113355.74008193766,1394.4285714285713,1367.3333333333333,5.515213723654073,110.31362217829326,0.8168316831683168
The Westside II,3,30,20,45,33,3639.177777777778,1269787.878787879,3500.0,1190000.0,487.71178564659056,220379.4678469046,1421.7555555555555,1509.4242424242425,100.01821551269266,164.461817434745,0.7280139778683751
The Westside II,4,7,5,7,5,4364.285714285715,1530000.0,4200.0,1550000.0,904.9467229779726,125499.00398011135,1670.2857142857142,1697.2,148.51230508582364,85.15104227195346,0.670712232513574
The Westside One,1,6,9,15,24,2558.4,798583.3333333334,2400.0,760000.0,241.886868479579,73312.26640745123,969.0,969.0,0.0,0.0,0.781657113079729
The Westside One,2,11,24,12,31,3578.1666666666665,1075419.322580645,3500.0,960000.0,504.1034946648687,318280.3889249632,1374.4166666666667,1304.0645161290322,245.67105069892776,326.8939619595189,0.9024339933993399
The Westside One,3,18,18,34,34,4538.294117647059,1599264.705882353,4500.0,1600000.0,1257.4772370832527,189169.36596502046,1756.5882352941176,1983.0882352941176,346.9869544003984,257.77043670525075,0.6961633663366337
The Westside One,4,5,10,8,15,4825.0,1643333.3333333333,4850.0,1620000.0,517.5491695067656,144255.06510872958,1921.25,2001.7333333333333,164.93353639745746,233.67910434937014,0.7410463268549078
The Z Residence,2,4,5,4,10,1637.5,568900.0,1600.0,570000.0,205.64937798755108,17220.46586026188,1217.25,1031.8,211.03139576849696,2.394437999475728,0.6948063227375368
The Z Residence,3,49,57,96,144,1967.6770833333333,665353.4652777778,1900.0,650000.0,315.37621626414324,59781.018527109794,1281.0104166666667,1302.0902777777778,90.60910780195702,91.18465957922771,0.7235338918507236
The Z Residence,4,2,3,2,5,2050.0,647000.0,2050.0,605000.0,70.71067811865476,73959.44834840238,1237.0,1270.4,1.4142135623730951,77.48096540441401,0.8387202356599297
Tiara Faber,3,8,6,10,7,1625.0,529142.8571428572,1675.0,550000.0,103.4139470499238,27631.07291576262,1225.0,1250.0,79.05694150420948,0.0,0.7538253825382538
Tiara Mutiara,2,12,11,48,57,1353.0,358288.84210526315,1300.0,344888.0,124.37708621152082,35732.50274499469,752.0,711.8421052631579,56.96471472239859,44.239118707995864,0.9330048543811955
Tiara Mutiara,3,21,19,120,132,1502.475,412522.70454545453,1500.0,410000.0,159.5336671877963,30840.5164951994,858.2,840.5454545454545,20.93109945439436,39.311122221658366,0.9055783627143202
Tiara Mutiara,4,2,6,9,24,1800.0,572625.0,2000.0,586500.0,300.0,64744.858785315424,1100.6666666666667,1210.5,187.75249665450522,11.568322564508724,0.8440741772386957
Tiara Mutiara 2,2,4,1,6,1,1600.0,538000.0,1650.0,538000.0,209.76176963403032,,759.3333333333334,933.0,26.01281735350223,,0.7591372520151642
Tiara Mutiara 2,3,22,14,86,23,1580.1860465116279,601150.0,1600.0,580000.0,143.57785439822464,87581.07542572921,882.0581395348837,975.9130434782609,52.81139686517378,96.63704966310249,0.6828269033799931
Tiara Mutiara 2,4,3,3,4,4,1724.75,552000.0,1650.0,549000.0,259.3265316160304,21102.92238845922,933.0,900.0,0.0,0.0,0.7439268517015637
Tiffani Kiara (Tiffani by i-ZEN),1,9,1,20,2,2910.0,860000.0,2800.0,860000.0,322.6534722545145,0.0,815.0,815.0,0.0,0.0,0.8058945429426665
Tiffani Kiara (Tiffani by i-ZEN),2,10,5,20,10,3120.0,875000.0,3000.0,895000.0,266.75437154214006,160208.19787597223,1021.4,991.0,212.00208539192798,212.58723699538817,0.82969190773826
Tiffani Kiara (Tiffani by i-ZEN),3,21,15,58,44,4494.827586206897,1314181.8181818181,4100.0,1350000.0,1078.119287380641,164414.57423194926,1872.4137931034484,2017.7727272727273,278.0432273903478,258.98207387334327,0.7517418408507517
Tiffani Kiara (Tiffani by i-ZEN),4,24,16,54,38,6114.074074074074,1758736.8421052631,6000.0,1498000.0,1876.6796436727132,478871.2902858433,2694.185185185185,2616.6315789473683,885.2941537389165,707.0115416716328,0.9914209044402438
Tiffani Kiara (Tiffani by i-ZEN),5,5,7,10,24,7880.0,2716666.6666666665,8400.0,2465000.0,758.3608053631932,1202007.9818394706,3266.4,3909.5,487.6490541362713,1317.4306020828374,0.8434920571164621
Tiffani Kiara (Tiffani by i-ZEN),6,1,2,2,4,9000.0,2235000.0,9000.0,2235000.0,0.0,525388.7449625594,3600.0,3223.0,0.0,573.886167574488,0.9967439696989834
Tijani 2 North,3,6,5,7,12,8071.428571428572,2711500.0,7500.0,2700000.0,1057.8504710249078,374604.88275223825,2949.714285714286,2938.8333333333335,61.179283764234775,74.0169923160564,0.6875687568756875
Tijani 2 North,4,2,5,2,9,8750.0,3055555.5555555555,8750.0,3000000.0,1767.7669529663688,685768.0203813661,3064.5,3384.0,96.87362902255701,1168.6344595295827,0.721947194719472
Tijani 2 North,5,1,4,1,6,11500.0,4024666.6666666665,11500.0,4149500.0,,718282.8597890018,3700.0,4528.666666666667,,1927.2821969464324,0.6859946146440166
Titiwangsa Sentral,2,6,2,11,2,1731.7272727272727,499100.0,1700.0,499100.0,217.03183679317232,86125.6059485215,654.5454545454545,883.5,160.39723416341297,306.1772362537751,0.8431017415506328
Titiwangsa Sentral,3,36,28,120,52,2022.825,566647.4038461539,2000.0,559000.0,215.55075685673802,37073.456289710615,1089.0416666666667,1100.1538461538462,69.33991245584141,22.609545628881982,0.8855983988380949
Tivoli Villas,1,3,1,4,1,1875.0,840000.0,1700.0,840000.0,419.32485418030416,,747.0,1079.0,62.57795138864808,,0.5009429514380008
Tivoli Villas,2,17,15,21,18,2371.4285714285716,754104.8888888889,2500.0,674444.0,583.2176756090792,291817.8697219307,1041.7619047619048,1002.7222222222222,143.2068101599588,228.1423202754228,0.917514102265153
Tivoli Villas,3,3,4,3,4,3366.6666666666665,1017500.0,2800.0,910000.0,981.4954576223639,256693.72151781715,1836.0,1559.0,834.8484892481988,828.9455148962849,0.7616146230007615
Trellises,2,2,3,2,3,2199.5,750000.0,2199.5,750000.0,282.13560569343247,0.0,1040.0,1087.3333333333333,14.142135623730951,32.33161507461901,0.7259075907590758
Tribeca Bukit Bintang,1,6,1,8,1,2512.5,1000000.0,2500.0,1000000.0,235.66016694748026,,620.25,657.0,68.04777733328254,,0.6188118811881188
Tribeca Bukit Bintang,2,37,5,73,6,2890.4109589041095,1276666.6666666667,2600.0,1155000.0,586.0447422153317,307028.7717245188,728.8356164383562,734.1666666666666,98.59626059207177,104.87595847794036,0.5571985770005572
Tribeca Bukit Bintang,Studio,7,11,23,14,2369.5652173913045,973000.0,2500.0,888000.0,270.4117779318585,179106.75802222197,509.5652173913044,510.0,2.0851441405707454,0.0,0.6968602265631969
Trinity Aquata,3,28,29,35,61,1785.3428571428572,621147.5409836066,1700.0,575000.0,220.1487388719062,104885.46706854006,1019.1714285714286,988.688524590164,199.84986802071984,205.12683401443832,0.7318123116659493
Trinity Lemanja,3,72,63,269,275,1544.4089219330856,589567.1054545455,1500.0,550000.0,154.60825578190517,91943.4700900334,1033.10780669145,1036.010909090909,97.61315427025883,99.03536504800911,0.6750675067506752
"Tropicana The Residences, KLCC",1,26,9,42,10,3277.3809523809523,1542000.0,3000.0,1490000.0,525.7053775819522,141012.21381300432,719.0952380952381,722.8,9.7575724785233,7.495183638696101,0.4983719848494917
"Tropicana The Residences, KLCC",2,10,10,12,11,5308.333333333333,2391703.6363636362,5200.0,2400000.0,762.1242243449117,279054.27096795087,1096.0,1126.5454545454545,42.03894298472224,144.00511354557077,0.5363036303630363
"Tropicana The Residences, KLCC",3,6,17,8,26,8250.0,4962197.307692308,7750.0,3860000.0,1535.298947157477,2345348.995013847,1582.5,2134.769230769231,41.66190448976482,717.8830716874334,0.4969732724567793
"Tropicana The Residences, KLCC",4,1,3,1,3,8800.0,7260000.0,8800.0,6900000.0,,1104898.1853546507,1560.0,3004.3333333333335,,50.8068236886871,0.3156837422872722
Tuan Residency,3,71,55,201,130,1786.5721393034826,533024.7384615385,1700.0,494000.0,298.90522916118493,72432.8303786325,894.5870646766169,933.7076923076924,46.15932876289251,83.81656291831273,0.851805828356115
Tuscany,2,1,1,1,1,5000.0,1105000.0,5000.0,1105000.0,,,1200.0,1519.0,,,1.1200215044128847
Twin Arkz @ Bukit Jalil,1,2,1,2,1,2200.0,640000.0,2200.0,640000.0,141.4213562373095,,721.0,721.0,0.0,,0.8508663366336634
Twin Arkz @ Bukit Jalil,2,20,13,30,17,2636.6666666666665,839882.3529411765,2350.0,860000.0,499.29835827360046,93427.03192394399,1011.9333333333333,1002.0588235294117,136.32211684180183,119.80425210955332,0.676375777112595
Twin Arkz @ Bukit Jalil,3,26,39,55,73,3329.0363636363636,1043479.4520547945,3300.0,1010000.0,454.0686831566003,216829.68928458836,1290.2181818181818,1286.123287671233,118.27755976845795,253.3472005637432,0.8087442407607097
Twin Arkz @ Bukit Jalil,4,2,11,4,14,3400.0,1847142.857142857,3400.0,2000000.0,115.47005383792515,353388.6196293204,1278.75,2040.7142857142858,166.28364321243384,357.27546549092654,0.4207920792079208
Twins @ Damansara Heights,2,9,4,27,4,2498.1481481481483,1082500.0,2400.0,1065000.0,252.09944675490874,142214.6265332789,1046.6666666666667,1020.25,189.6202683097093,209.4856797015013,0.5578022590991494
Twins @ Damansara Heights,3,11,7,39,9,3744.871794871795,1300000.0,4000.0,1290000.0,595.2437439485201,172988.43892006195,1430.051282051282,1476.3333333333333,98.29840409850553,56.142675390472796,0.7675186123263489
Twins @ Damansara Heights,4,9,3,13,3,4380.7692307692305,1028000.0,4500.0,1350000.0,791.5013322631611,906935.4993603459,1762.2307692307693,1902.0,323.73398386281957,304.8409421321224,0.8250825082508252
Twins @ Damansara Heights,5,3,4,4,4,6025.0,2395000.0,6000.0,2195000.0,613.052471924984,668356.1924602779,2081.0,2242.25,13.515423288475528,335.1998160301803,0.6766052459460069
Twins @ Damansara Heights,6,1,1,1,1,5200.0,2500000.0,5200.0,2500000.0,,,2078.0,2078.0,,,0.5148514851485148
Two-Twelve,2,1,2,2,3,3300.0,876000.0,3300.0,888000.0,141.4213562373095,22538.85533916929,1175.0,1116.6666666666667,35.35533905932738,57.73502691896261,0.9198554990634198
Two-Twelve,3,1,1,1,1,7900.0,1400000.0,7900.0,1400000.0,,,3300.0,1700.0,,,1.3967468175388968
U-Thant Residence,4,8,4,12,6,10291.666666666666,3990000.0,10000.0,4090000.0,838.2431122004613,246819.7723035981,3822.6666666666665,3618.6666666666665,282.97167649248865,183.8234660392048,0.605194993827011
U-Thant Residence,5,3,4,3,4,13166.666666666666,5519025.0,12000.0,5340000.0,3403.429642777023,471929.1639995704,5160.0,5601.75,1614.5587632539114,155.30266149254064,0.556235398820781
"UBN Apartment, KLCC",1,7,1,8,1,2137.5,680000.0,2100.0,680000.0,159.79898086569355,,738.75,721.0,15.526475085202973,,0.7644146767617938
"UBN Apartment, KLCC",2,2,1,2,1,4500.0,1500000.0,4500.0,1500000.0,707.1067811865476,,1650.0,1711.0,70.71067811865476,,0.7425742574257426
UNA Serviced Apartment @ Jalan Peel,2,109,6,191,14,2892.0104712041884,800120.5714285715,2799.0,819000.0,475.0568607465937,66050.2798104063,924.3507853403141,871.7857142857143,117.52902211306652,99.91779588274518,0.8459362419758459
UNA Serviced Apartment @ Jalan Peel,3,41,11,67,15,3324.2537313432836,1013140.0,3300.0,1088000.0,492.6996240037554,373063.73603294266,1068.3283582089553,1099.5333333333333,79.23161062998315,142.6733865796114,0.7507644146767618
UNIO Residence,1,8,2,11,2,1445.4545454545455,422500.0,1500.0,422500.0,136.84762594679066,10606.601717798212,536.1818181818181,535.5,0.6030226891555178,0.7071067811865476,0.8787861034624171
UNIO Residence,2,14,8,18,13,1883.2222222222222,601769.2307692308,1800.0,610000.0,161.88868926647805,48128.56713386524,873.4444444444445,895.5384615384615,19.76099015803974,72.29755111645136,0.7304009089433533
UNIO Residence,3,6,5,8,6,2375.0,818166.6666666666,2450.0,820000.0,281.5771906346718,42296.17792031173,1113.25,1183.1666666666667,99.78942113986119,21.637159394584714,0.7395556628833616
Union Heights,2,2,11,2,11,1400.0,444090.9090909091,1400.0,435000.0,0.0,26466.788794466716,952.0,1102.4545454545455,67.88225099390856,112.42718855896345,0.7966313872766587
Union Heights,3,3,2,3,2,1566.6666666666667,422500.0,1600.0,422500.0,251.6611478423583,3535.5339059327375,1306.3333333333333,1000.0,94.12934363594238,0.0,0.9373718436932451
United Garden (Taman Lee Yan Lian),5,1,3,1,5,1000.0,2360000.0,1000.0,2200000.0,,357770.8763999663,950.0,6305.0,,1847.5828804142996,0.11251125112511251
V Residence 3 @ Sunway Velocity,2,40,16,125,25,2298.616,875640.0,2200.0,870000.0,317.4020495085974,69838.43259027698,962.752,933.56,44.71823183070322,26.064151626323852,0.6259246614316604
V Residence 3 @ Sunway Velocity,3,12,12,29,20,3451.7241379310344,1006650.0,3500.0,1125000.0,335.5386816695682,290748.0868380737,1197.5862068965516,1195.5,138.71824404715878,265.20587831859393,0.77007700770077
V Residence 3 @ Sunway Velocity,4,7,10,20,17,3825.0,1205479.3529411764,3800.0,1057050.0,392.86397806767405,279862.39489857794,1589.5,1861.4117647058824,167.5176345783836,156.0789298814583,0.8898292979574671
V Residence Suites @ Sunway Velocity,1,13,14,47,20,2085.1063829787236,736850.0,2100.0,744500.0,184.12982589591192,47670.22131268113,653.8723404255319,660.95,35.08537229033143,60.90067409530997,0.6981893622538882
V Residence Suites @ Sunway Velocity,2,36,19,60,32,2320.6666666666665,877906.25,2200.0,850000.0,505.8552639071762,141031.07856415104,772.4666666666667,781.84375,110.36618044179446,110.4352413875325,0.6406523005241702
V Residence Suites @ Sunway Velocity,3,3,6,3,6,2750.0,881500.0,2400.0,710000.0,650.0,451612.1123264964,825.0,1151.0,226.8986557915229,440.20313492750137,0.8367033886487241
V Residence Suites @ Sunway Velocity,4,2,2,2,2,3000.0,1025000.0,3000.0,1025000.0,0.0,813172.7983645296,839.5,1447.0,197.28279195104676,618.0113267570425,0.7244626901714561
V Residence Suites @ Sunway Velocity,Studio,2,1,2,1,2099.5,720000.0,2099.5,720000.0,142.12846301849606,,659.0,624.0,49.49747468305833,,0.721775302530253
VIVO Residential Suites @ 9 Seputeh,1,4,2,4,5,1425.0,368888.0,1575.0,368888.0,388.3726732577015,0.0,471.25,505.0,278.30962972919207,0.0,1.056828861737207
VIVO Residential Suites @ 9 Seputeh,2,45,12,106,18,1962.688679245283,591555.5555555555,2000.0,587500.0,214.1592359596251,67214.51368323066,786.6603773584906,803.1111111111111,12.194367780681768,109.27616870000354,0.8426374552348852
VIVO Residential Suites @ 9 Seputeh,3,73,40,196,62,2633.4132653061224,863731.0967741936,2600.0,800000.0,341.2588274467178,177398.96649436594,1146.9591836734694,1262.8709677419354,108.65154071545885,71.61680448256557,0.8044554455445545
VIVO Residential Suites @ 9 Seputeh,4,9,1,10,1,3130.0,800000.0,3175.0,800000.0,187.37959096740263,,1233.4,1249.0,89.60183529866391,,0.9823638613861386
VIVO Residential Suites @ 9 Seputeh,Studio,27,8,57,12,1505.140350877193,376833.3333333333,1500.0,380000.0,107.09649163863051,16541.041702567003,515.8771929824561,504.5833333333333,61.8006790807115,1.44337567297406,0.9770713913496614
Vantage Point,3,16,19,22,23,1114.090909090909,280560.347826087,1100.0,278000.0,69.32731825389659,27541.135169396563,939.8181818181819,896.5652173913044,59.56000284917672,37.873984939241154,0.979414488211411
Verdana @ North Kiara,3,8,4,32,19,3290.5625,962157.8947368421,3350.0,916000.0,359.4328810330825,145243.57440669363,1556.78125,1590.2105263157894,166.75222770190615,254.2926090041786,0.905248821825414
Verdana @ North Kiara,4,7,6,10,12,4020.0,1367500.0,3800.0,1250000.0,487.1686908385363,252555.12449580373,1796.7,2284.6666666666665,209.86718021961727,552.727342503983,0.7524752475247525
Verdana @ North Kiara,5,1,4,2,4,7750.0,1825000.0,7750.0,1775000.0,353.5533905932738,193649.16731037083,3020.0,3032.5,0.0,25.00000000000004,1.0807418770046018
Verticas Residensi,2,20,9,59,15,4257.627118644068,1250666.6666666667,4000.0,1200000.0,584.0416228171875,147864.1590237794,1451.0169491525423,1462.0666666666666,64.20615813343758,87.44587441601203,0.8250825082508252
Verticas Residensi,3,25,11,53,22,5453.773584905661,1386727.2727272727,5500.0,1140000.0,1013.1751811756754,408067.9427343514,1891.6037735849056,1737.6363636363637,223.69315690701103,209.05855763273723,1.1941983672051415
Verticas Residensi,4,31,21,55,26,6296.363636363636,1848653.8461538462,6000.0,1750000.0,1705.97681764932,321644.39274549065,2268.2181818181816,2540.576923076923,315.3938567069512,420.95901682486124,0.8486562942008486
Verticas Residensi,5,5,11,10,11,7470.0,1736363.6363636365,6750.0,1750000.0,3155.9643710142086,45226.701686664535,2542.9,2807.6363636363635,371.93083287681924,130.82451813576282,0.9547383309759547
Verve Suites @ KL South,1,17,4,30,4,1908.2666666666667,507500.0,1849.5,500000.0,186.6078191312452,15000.0,540.6,553.25,24.068293637495163,4.5,0.9155940594059405
Verve Suites @ KL South,2,25,20,53,23,2184.830188679245,628821.2173913043,2200.0,645000.0,197.4845403734231,75407.22698362327,763.622641509434,806.8695652173913,73.31471318781327,78.30610352841198,0.8442704735589838
Verve Suites @ KL South,3,1,3,1,3,4500.0,472666.6666666667,4500.0,470000.0,,16165.807537309523,1400.0,1038.6666666666667,,9.814954576223654,2.369917842848115
Verve Suites @ KL South,Studio,6,2,6,2,1999.8333333333333,491500.0,2000.0,491500.0,63.562305391376945,4949.747468305833,503.3333333333333,555.0,25.81988897471611,0.0,1.0072217801637742
Verve Suites @ Mont Kiara,1,32,27,112,68,2150.875,610745.8823529412,2200.0,600000.0,322.24880223290285,112139.5790732791,569.2321428571429,602.7352941176471,112.38254987357921,161.8885389218167,0.9075907590759076
Verve Suites @ Mont Kiara,2,60,54,232,202,2960.4913793103447,865180.198019802,3000.0,800000.0,391.97726092917054,187192.34900585204,888.7758620689655,948.3168316831683,46.55622420515469,263.0764764314806,0.9282178217821783
Verve Suites @ Mont Kiara,3,6,3,14,8,4025.1428571428573,1725000.0,3988.0,1750000.0,689.242935528413,615861.7655657106,1068.0,1296.0,192.98146582987223,101.28319561647783,0.564073550212164
Verve Suites @ Mont Kiara,Studio,20,15,68,36,1954.764705882353,543222.2222222222,1800.0,550000.0,297.5954439973366,67572.23060700562,467.0,471.05555555555554,29.120439557122076,38.36437666410594,0.8100810081008101
ViPod Residences @ KLCC,1,10,7,30,16,2820.0,1039750.0,2700.0,960000.0,386.31771809010377,190621.26499073146,636.2,635.0,4.5667463706443066,0.0,0.6961633663366337
ViPod Residences @ KLCC,2,49,24,216,74,3993.4814814814813,1381072.972972973,3500.0,1300000.0,1335.3568113462998,503766.9838864532,956.0833333333334,960.4054054054054,310.0106262244779,318.6218146836452,0.6664127951256664
ViPod Residences @ KLCC,3,36,23,100,82,5801.74,1768292.6829268292,5000.0,1650000.0,2320.509320704131,654940.9640307686,1367.64,1342.0243902439024,294.4796993569053,245.63201301443755,0.75007500750075
ViPod Residences @ KLCC,4,6,5,16,14,12812.5,5117685.714285715,13500.0,5400000.0,2250.0,590746.1967808079,2801.5,2852.1428571428573,320.12289306868803,279.20404921652033,0.6188118811881188
Vida Bukit Ceylon,2,1,1,1,1,2500.0,1300000.0,2500.0,1300000.0,,,1100.0,1119.0,,,0.47600913937547606
ViiA Residence,1,7,3,9,8,3272.222222222222,1017125.0,3200.0,983000.0,275.126233653653,99664.34740094947,696.8888888888889,751.75,42.117230572665996,62.47456625356776,0.8057774241310194
ViiA Residence,2,10,4,14,6,3764.285714285714,1314000.0,3550.0,1350000.0,569.2196316106719,136967.14934611146,843.3571428571429,901.3333333333334,73.61919392580792,85.65434412022935,0.6508984231756509
Vila Tropika @ Pudu Impian II,3,2,3,2,4,1350.0,337500.0,1350.0,345000.0,212.13203435596427,26299.556396765827,948.0,949.0,16.97056274847714,9.865765724632496,0.9685751183814034
Vila Vista @ Cheras,3,1,1,1,1,2900.0,450000.0,2900.0,450000.0,,,1700.0,850.0,,,1.5951595159515952
Vila Vista @ Cheras,4,14,8,32,9,3525.0,906688.8888888889,3000.0,960000.0,1231.3119150962782,204413.10772822547,1985.375,1657.0,712.1600377407025,31.20096152364533,0.7735148514851485
